"ID","Score","R","DC","N","Sex"
70,-0.560664037089946,0,1,0,1
70,-0.0930816324150154,0,1,0,1
70,0.342356047134402,0,1,0,1
70,0.23085702748002,0,1,0,1
70,0.204250845534254,0,1,0,1
70,0.928182608948751,0,1,0,1
70,-0.369134363108349,0,1,0,1
70,0.279558500299868,0,1,0,1
70,-0.461354515313052,0,1,0,1
70,-0.584216784636188,0,1,0,1
70,-1.12581996798535,0,1,0,1
70,0.687831782115448,0,1,0,1
70,-0.437633137400876,0,1,0,1
70,-1.26861990048293,0,1,0,1
70,-0.956375551240901,0,1,0,1
70,0.612264770754445,0,0,1,1
70,-0.414180814965634,0,0,1,1
70,-0.650143279451424,0,0,1,1
70,-0.767135722717073,0,0,1,1
70,-0.821775218271633,0,0,1,1
70,1.356941758138,0,0,1,1
70,-0.814828557569807,0,0,1,1
70,0.536928448649213,0,0,1,1
70,-0.930954914322057,0,0,1,1
70,0.720839498753793,0,0,1,1
70,1.32123225299753,0,0,1,1
70,1.0523924688609,0,0,1,1
70,1.51702964043237,0,0,1,1
70,-0.518006117064532,0,0,1,1
70,-0.66922986701251,0,0,1,1
70,0.828758259894112,0,0,1,1
70,-0.767135722717073,0,0,1,1
70,1.08749853389533,0,0,1,1
70,-0.985811121938139,0,0,1,1
70,1.6962009036871,0,0,1,1
70,-0.479804424655914,0,0,1,1
70,-0.747142396094343,0,0,1,1
70,-0.498978548473514,0,0,1,1
70,2.07567566318537,0,0,1,1
70,-0.427581096408294,0,0,1,1
70,-1.39421686577004,0,0,1,1
70,-0.593420534693233,0,0,1,1
70,-0.727379978177198,0,0,1,1
70,0.720839498753793,0,0,1,1
70,-0.893419990660543,0,0,1,1
70,-0.923345266483729,0,0,1,1
70,-0.714320986783417,0,0,1,1
70,0.714320986783417,0,0,1,1
70,-1.03531552814712,0,0,1,1
70,-0.650143279451424,0,0,1,1
70,-0.55578275151147,0,0,1,1
70,1.13333819508069,0,0,1,1
70,-0.505335219369393,0,0,1,1
70,-0.587146466660919,0,0,1,1
70,-0.857075309732914,0,0,1,1
71,0.841853373694743,1,0,0,2
71,0.820589333130486,1,0,0,2
71,-0.297726124598015,1,0,0,2
71,1.22821132449394,1,0,0,2
71,-0.239117814282286,1,0,0,2
71,1.1314123358474,1,0,0,2
71,1.04384528192874,1,0,0,2
71,-0.698304774622852,1,0,0,2
71,0.362593949104213,1,0,0,2
71,0.0896372667551996,1,0,0,2
71,0.374081744917921,0,1,0,2
71,-0.875528011826105,0,1,0,2
71,0.552282790306065,0,1,0,2
71,0.818981372373452,0,1,0,2
71,0.798193849142865,0,1,0,2
71,-1.75512220306418,0,1,0,2
71,-0.0930816324150154,0,1,0,2
71,-0.579371772073605,0,1,0,2
71,-0.69635562387416,0,1,0,2
71,1.57524967172308,0,1,0,2
71,0.928182608948751,0,1,0,2
71,-0.369134363108349,0,1,0,2
71,-0.774162000830403,0,1,0,2
71,-0.461354515313052,0,1,0,2
71,0.224444866413902,0,1,0,2
71,0.303329732306934,0,1,0,2
71,-0.0143298287940717,0,1,0,2
71,0.328224853050658,0,1,0,2
71,-1.26861990048293,0,1,0,2
71,1.22665559833072,0,1,0,2
71,0.612264770754445,0,0,1,2
71,-0.414180814965634,0,0,1,2
71,-0.650143279451424,0,0,1,2
71,1.29822968459812,0,0,1,2
71,-0.821775218271633,0,0,1,2
71,-0.733943340879672,0,0,1,2
71,-0.814828557569807,0,0,1,2
71,0.536928448649213,0,0,1,2
71,1.06978152435254,0,0,1,2
71,0.720839498753793,0,0,1,2
71,-0.753779939210128,0,0,1,2
71,1.0523924688609,0,0,1,2
71,1.51702964043237,0,0,1,2
71,-0.518006117064532,0,0,1,2
71,1.48815588848834,0,0,1,2
71,0.828758259894112,0,0,1,2
71,-0.767135722717073,0,0,1,2
71,1.08749853389533,0,0,1,2
71,1.01025272000272,0,0,1,2
71,1.6962009036871,0,0,1,2
71,-0.479804424655914,0,0,1,2
71,1.33296995666832,0,0,1,2
71,-0.498978548473514,0,0,1,2
71,-0.479804424655914,0,0,1,2
71,-0.427581096408294,0,0,1,2
71,0.714320986783417,0,0,1,2
71,-0.593420534693233,0,0,1,2
71,1.36918584127473,0,0,1,2
71,0.720839498753793,0,0,1,2
71,-0.893419990660543,0,0,1,2
71,-0.923345266483729,0,0,1,2
71,1.39421686577004,0,0,1,2
71,-1.39421686577004,0,0,1,2
71,-1.03531552814712,0,0,1,2
71,-0.650143279451424,0,0,1,2
71,-0.55578275151147,0,0,1,2
71,-0.878747730968363,0,0,1,2
71,-0.505335219369393,0,0,1,2
71,-0.587146466660919,0,0,1,2
71,-0.857075309732914,0,0,1,2
72,-0.205121634199734,1,0,0,2
72,-0.31525465905578,1,0,0,2
72,-0.297726124598015,1,0,0,2
72,-1.51984141067515,1,0,0,2
72,-0.239117814282286,1,0,0,2
72,-1.52118117881876,1,0,0,2
72,-1.60633185871936,1,0,0,2
72,-0.698304774622852,1,0,0,2
72,-0.747850020027439,1,0,0,2
72,0.0896372667551996,1,0,0,2
72,0.374081744917921,0,1,0,2
72,0.989727317716466,0,1,0,2
72,0.552282790306065,0,1,0,2
72,0.08934342244074,0,1,0,2
72,0.798193849142865,0,1,0,2
72,0.633794128884287,0,1,0,2
72,-0.0930816324150154,0,1,0,2
72,-0.579371772073605,0,1,0,2
72,-0.69635562387416,0,1,0,2
72,0.204250845534254,0,1,0,2
72,0.113111859155045,0,1,0,2
72,-0.369134363108349,0,1,0,2
72,-0.774162000830403,0,1,0,2
72,-0.461354515313052,0,1,0,2
72,0.224444866413902,0,1,0,2
72,-0.411245117839209,0,1,0,2
72,-0.0143298287940717,0,1,0,2
72,0.328224853050658,0,1,0,2
72,0.112766213376261,0,1,0,2
72,-0.228698501383694,0,1,0,2
72,0.612264770754445,0,0,1,2
72,-0.414180814965634,0,0,1,2
72,-0.650143279451424,0,0,1,2
72,-0.767135722717073,0,0,1,2
72,-0.821775218271633,0,0,1,2
72,1.356941758138,0,0,1,2
72,-0.814828557569807,0,0,1,2
72,-1.85484373169728,0,0,1,2
72,-0.930954914322057,0,0,1,2
72,0.720839498753793,0,0,1,2
72,-0.753779939210128,0,0,1,2
72,1.0523924688609,0,0,1,2
72,1.51702964043237,0,0,1,2
72,-0.518006117064532,0,0,1,2
72,1.48815588848834,0,0,1,2
72,-1.20169947684646,0,0,1,2
72,-0.767135722717073,0,0,1,2
72,1.08749853389533,0,0,1,2
72,-0.985811121938139,0,0,1,2
72,-0.587146466660919,0,0,1,2
72,-0.479804424655914,0,0,1,2
72,1.33296995666832,0,0,1,2
72,-0.498978548473514,0,0,1,2
72,-0.479804424655914,0,0,1,2
72,-0.427581096408294,0,0,1,2
72,-1.39421686577004,0,0,1,2
72,-0.593420534693233,0,0,1,2
72,-0.727379978177198,0,0,1,2
72,-1.3816090392781,0,0,1,2
72,-0.893419990660543,0,0,1,2
72,1.07859801040577,0,0,1,2
72,1.39421686577004,0,0,1,2
72,-1.39421686577004,0,0,1,2
72,0.961946711191813,0,0,1,2
72,1.53184443925541,0,0,1,2
72,-0.55578275151147,0,0,1,2
72,-0.878747730968363,0,0,1,2
72,-0.505335219369393,0,0,1,2
72,1.6962009036871,0,0,1,2
72,-0.857075309732914,0,0,1,2
73,0.841853373694743,1,0,0,2
73,-0.31525465905578,1,0,0,2
73,-0.297726124598015,1,0,0,2
73,-0.145815043090605,1,0,0,2
73,-1.60153326775113,1,0,0,2
73,-0.194884421485677,1,0,0,2
73,-1.60633185871936,1,0,0,2
73,-0.698304774622852,1,0,0,2
73,-0.747850020027439,1,0,0,2
73,-1.00841925099599,1,0,0,2
73,-0.590655386712507,0,1,0,2
73,0.367975541202276,0,1,0,2
73,-0.92650719466646,0,1,0,2
73,-0.640294527491972,0,1,0,2
73,0.0372697517109507,0,1,0,2
73,-0.560664037089946,0,1,0,2
73,-0.0930816324150154,0,1,0,2
73,-0.579371772073605,0,1,0,2
73,0.23085702748002,0,1,0,2
73,-0.48124856756016,0,1,0,2
73,-1.51702964043237,0,1,0,2
73,-1.08124396123075,0,1,0,2
73,-0.774162000830403,0,1,0,2
73,0.435723708906772,0,1,0,2
73,-0.584216784636188,0,1,0,2
73,0.303329732306934,0,1,0,2
73,-0.716491439703591,0,1,0,2
73,-1.20349112785241,0,1,0,2
73,0.803459270305857,0,1,0,2
73,1.22665559833072,0,1,0,2
73,0.612264770754445,0,0,1,2
73,2.40454973132827,0,0,1,2
73,1.53184443925541,0,0,1,2
73,1.29822968459812,0,0,1,2
73,1.21191092795615,0,0,1,2
73,-0.733943340879672,0,0,1,2
73,-0.814828557569807,0,0,1,2
73,0.536928448649213,0,0,1,2
73,-0.930954914322057,0,0,1,2
73,-1.3816090392781,0,0,1,2
73,-0.753779939210128,0,0,1,2
73,-0.946337413859409,0,0,1,2
73,-0.656492359017516,0,0,1,2
73,-0.518006117064532,0,0,1,2
73,1.48815588848834,0,0,1,2
73,-1.20169947684646,0,0,1,2
73,-0.767135722717073,0,0,1,2
73,-0.915788239069751,0,0,1,2
73,1.01025272000272,0,0,1,2
73,1.6962009036871,0,0,1,2
73,-0.479804424655914,0,0,1,2
73,-0.747142396094343,0,0,1,2
73,-0.498978548473514,0,0,1,2
73,-0.479804424655914,0,0,1,2
73,-0.427581096408294,0,0,1,2
73,0.714320986783417,0,0,1,2
73,-0.593420534693233,0,0,1,2
73,-0.727379978177198,0,0,1,2
73,0.720839498753793,0,0,1,2
73,1.11472585990673,0,0,1,2
73,1.07859801040577,0,0,1,2
73,-0.714320986783417,0,0,1,2
73,0.714320986783417,0,0,1,2
73,0.961946711191813,0,0,1,2
73,-0.650143279451424,0,0,1,2
73,-0.55578275151147,0,0,1,2
73,-0.878747730968363,0,0,1,2
73,-0.505335219369393,0,0,1,2
73,-0.587146466660919,0,0,1,2
73,-0.857075309732914,0,0,1,2
74,0.841853373694743,1,0,0,2
74,0.820589333130486,1,0,0,2
74,0.959910091376359,1,0,0,2
74,1.22821132449394,1,0,0,2
74,1.12329763918656,1,0,0,2
74,1.1314123358474,1,0,0,2
74,1.04384528192874,1,0,0,2
74,1.61365022243929,1,0,0,2
74,1.47303791823587,1,0,0,2
74,1.18769378450639,1,0,0,2
74,-0.590655386712507,0,1,0,2
74,-0.253776235311914,0,1,0,2
74,0.552282790306065,0,1,0,2
74,0.08934342244074,0,1,0,2
74,-3.00642663801671,0,1,0,2
74,-1.75512220306418,0,1,0,2
74,1.59617762252415,0,1,0,2
74,1.26408386634241,0,1,0,2
74,1.1580696788342,0,1,0,2
74,1.57524967172308,0,1,0,2
74,-0.701958890638661,0,1,0,2
74,0.342975235014056,0,1,0,2
74,-2.88160300309094,0,1,0,2
74,0.435723708906772,0,1,0,2
74,-0.584216784636188,0,1,0,2
74,1.73247943259922,0,1,0,2
74,-0.0143298287940717,0,1,0,2
74,0.328224853050658,0,1,0,2
74,0.803459270305857,0,1,0,2
74,0.498978548473514,0,1,0,2
74,-1.62661386857151,0,0,1,2
74,-0.414180814965634,0,0,1,2
74,1.53184443925541,0,0,1,2
74,-0.767135722717073,0,0,1,2
74,-0.821775218271633,0,0,1,2
74,-0.733943340879672,0,0,1,2
74,-0.814828557569807,0,0,1,2
74,-1.85484373169728,0,0,1,2
74,-0.930954914322057,0,0,1,2
74,-1.3816090392781,0,0,1,2
74,1.32123225299753,0,0,1,2
74,-0.946337413859409,0,0,1,2
74,-0.656492359017516,0,0,1,2
74,-0.518006117064532,0,0,1,2
74,-0.66922986701251,0,0,1,2
74,-1.20169947684646,0,0,1,2
74,-0.767135722717073,0,0,1,2
74,-0.915788239069751,0,0,1,2
74,-0.985811121938139,0,0,1,2
74,-0.587146466660919,0,0,1,2
74,-0.479804424655914,0,0,1,2
74,1.33296995666832,0,0,1,2
74,-0.498978548473514,0,0,1,2
74,-0.479804424655914,0,0,1,2
74,-0.427581096408294,0,0,1,2
74,-1.39421686577004,0,0,1,2
74,-0.593420534693233,0,0,1,2
74,-0.727379978177198,0,0,1,2
74,-1.3816090392781,0,0,1,2
74,-0.893419990660543,0,0,1,2
74,1.07859801040577,0,0,1,2
74,-0.714320986783417,0,0,1,2
74,0.714320986783417,0,0,1,2
74,-1.03531552814712,0,0,1,2
74,-0.650143279451424,0,0,1,2
74,-0.55578275151147,0,0,1,2
74,-0.878747730968363,0,0,1,2
74,-0.505335219369393,0,0,1,2
74,-0.587146466660919,0,0,1,2
74,-0.857075309732914,0,0,1,2
75,-0.205121634199734,1,0,0,2
75,-0.31525465905578,1,0,0,2
75,-0.297726124598015,1,0,0,2
75,-0.145815043090605,1,0,0,2
75,-0.239117814282286,1,0,0,2
75,-0.194884421485677,1,0,0,2
75,-0.281243288395308,1,0,0,2
75,0.457672723908221,1,0,0,2
75,-0.747850020027439,1,0,0,2
75,0.0896372667551996,1,0,0,2
75,0.374081744917921,0,1,0,2
75,0.367975541202276,0,1,0,2
75,-0.187112202180197,0,1,0,2
75,-0.640294527491972,0,1,0,2
75,0.0372697517109507,0,1,0,2
75,0.0365650458971703,0,1,0,2
75,-0.937711259884599,0,1,0,2
75,0.342356047134402,0,1,0,2
75,-0.69635562387416,0,1,0,2
75,-0.48124856756016,0,1,0,2
75,0.113111859155045,0,1,0,2
75,-0.369134363108349,0,1,0,2
75,0.279558500299868,0,1,0,2
75,0.435723708906772,0,1,0,2
75,-0.584216784636188,0,1,0,2
75,0.303329732306934,0,1,0,2
75,0.687831782115448,0,1,0,2
75,-0.437633137400876,0,1,0,2
75,0.112766213376261,0,1,0,2
75,-0.956375551240901,0,1,0,2
75,0.612264770754445,0,0,1,2
75,-0.414180814965634,0,0,1,2
75,-0.650143279451424,0,0,1,2
75,-0.767135722717073,0,0,1,2
75,-0.821775218271633,0,0,1,2
75,-0.733943340879672,0,0,1,2
75,-0.814828557569807,0,0,1,2
75,-1.85484373169728,0,0,1,2
75,1.06978152435254,0,0,1,2
75,0.720839498753793,0,0,1,2
75,-0.753779939210128,0,0,1,2
75,-0.946337413859409,0,0,1,2
75,-0.656492359017516,0,0,1,2
75,-0.518006117064532,0,0,1,2
75,-0.66922986701251,0,0,1,2
75,-1.20169947684646,0,0,1,2
75,-0.767135722717073,0,0,1,2
75,-0.915788239069751,0,0,1,2
75,-0.985811121938139,0,0,1,2
75,-0.587146466660919,0,0,1,2
75,-0.479804424655914,0,0,1,2
75,-0.747142396094343,0,0,1,2
75,-0.498978548473514,0,0,1,2
75,-0.479804424655914,0,0,1,2
75,-0.427581096408294,0,0,1,2
75,0.714320986783417,0,0,1,2
75,-0.593420534693233,0,0,1,2
75,-0.727379978177198,0,0,1,2
75,0.720839498753793,0,0,1,2
75,-0.893419990660543,0,0,1,2
75,-0.923345266483729,0,0,1,2
75,-0.714320986783417,0,0,1,2
75,0.714320986783417,0,0,1,2
75,0.961946711191813,0,0,1,2
75,1.53184443925541,0,0,1,2
75,-0.55578275151147,0,0,1,2
75,-0.878747730968363,0,0,1,2
75,-0.505335219369393,0,0,1,2
75,-0.587146466660919,0,0,1,2
75,-0.857075309732914,0,0,1,2
76,-0.205121634199734,1,0,0,2
76,-2.58694264342831,1,0,0,2
76,-1.55536234057239,1,0,0,2
76,-2.8938677782597,1,0,0,2
76,-0.239117814282286,1,0,0,2
76,-0.194884421485677,1,0,0,2
76,1.04384528192874,1,0,0,2
76,0.457672723908221,1,0,0,2
76,0.362593949104213,1,0,0,2
76,0.0896372667551996,1,0,0,2
76,1.33881887654835,0,1,0,2
76,0.989727317716466,0,1,0,2
76,1.29167778279233,0,1,0,2
76,0.818981372373452,0,1,0,2
76,0.798193849142865,0,1,0,2
76,0.633794128884287,0,1,0,2
76,-1.78234088735418,0,1,0,2
76,1.26408386634241,0,1,0,2
76,1.1580696788342,0,1,0,2
76,-1.85224739374899,0,1,0,2
76,1.74325335874246,0,1,0,2
76,-0.369134363108349,0,1,0,2
76,0.279558500299868,0,1,0,2
76,0.435723708906772,0,1,0,2
76,0.224444866413902,0,1,0,2
76,-1.8403948181315,0,1,0,2
76,1.38999339302497,0,1,0,2
76,1.09408284350219,0,1,0,2
76,0.803459270305857,0,1,0,2
76,0.498978548473514,0,1,0,2
76,0.612264770754445,0,0,1,2
76,-0.414180814965634,0,0,1,2
76,-0.650143279451424,0,0,1,2
76,-0.767135722717073,0,0,1,2
76,-0.821775218271633,0,0,1,2
76,-0.733943340879672,0,0,1,2
76,1.22224283635471,0,0,1,2
76,-1.85484373169728,0,0,1,2
76,1.06978152435254,0,0,1,2
76,0.720839498753793,0,0,1,2
76,1.32123225299753,0,0,1,2
76,1.0523924688609,0,0,1,2
76,-0.656492359017516,0,0,1,2
76,-0.518006117064532,0,0,1,2
76,1.48815588848834,0,0,1,2
76,0.828758259894112,0,0,1,2
76,1.29822968459812,0,0,1,2
76,1.08749853389533,0,0,1,2
76,1.01025272000272,0,0,1,2
76,-0.587146466660919,0,0,1,2
76,2.07567566318537,0,0,1,2
76,1.33296995666832,0,0,1,2
76,-0.498978548473514,0,0,1,2
76,-0.479804424655914,0,0,1,2
76,-0.427581096408294,0,0,1,2
76,0.714320986783417,0,0,1,2
76,-0.593420534693233,0,0,1,2
76,1.36918584127473,0,0,1,2
76,0.720839498753793,0,0,1,2
76,-0.893419990660543,0,0,1,2
76,-0.923345266483729,0,0,1,2
76,1.39421686577004,0,0,1,2
76,-1.39421686577004,0,0,1,2
76,0.961946711191813,0,0,1,2
76,-0.650143279451424,0,0,1,2
76,-0.55578275151147,0,0,1,2
76,-0.878747730968363,0,0,1,2
76,1.97080735554063,0,0,1,2
76,-0.587146466660919,0,0,1,2
76,-0.857075309732914,0,0,1,2
77,0.841853373694743,1,0,0,1
77,0.820589333130486,1,0,0,1
77,0.959910091376359,1,0,0,1
77,-0.145815043090605,1,0,0,1
77,1.12329763918656,1,0,0,1
77,-0.194884421485677,1,0,0,1
77,1.04384528192874,1,0,0,1
77,0.457672723908221,1,0,0,1
77,0.362593949104213,1,0,0,1
77,1.18769378450639,1,0,0,1
77,0.374081744917921,0,1,0,1
77,-0.253776235311914,0,1,0,1
77,-0.92650719466646,0,1,0,1
77,0.08934342244074,0,1,0,1
77,0.0372697517109507,0,1,0,1
77,-1.15789312007706,0,1,0,1
77,0.751547995054568,0,1,0,1
77,-0.579371772073605,0,1,0,1
77,-0.69635562387416,0,1,0,1
77,0.204250845534254,0,1,0,1
77,0.113111859155045,0,1,0,1
77,-0.369134363108349,0,1,0,1
77,0.279558500299868,0,1,0,1
77,-0.461354515313052,0,1,0,1
77,0.224444866413902,0,1,0,1
77,-0.411245117839209,0,1,0,1
77,-0.0143298287940717,0,1,0,1
77,-0.437633137400876,0,1,0,1
77,-1.26861990048293,0,1,0,1
77,0.498978548473514,0,1,0,1
77,0.612264770754445,0,0,1,1
77,-0.414180814965634,0,0,1,1
77,-0.650143279451424,0,0,1,1
77,1.29822968459812,0,0,1,1
77,-0.821775218271633,0,0,1,1
77,1.356941758138,0,0,1,1
77,-0.814828557569807,0,0,1,1
77,0.536928448649213,0,0,1,1
77,1.06978152435254,0,0,1,1
77,0.720839498753793,0,0,1,1
77,-0.753779939210128,0,0,1,1
77,-0.946337413859409,0,0,1,1
77,-0.656492359017516,0,0,1,1
77,1.92259962679721,0,0,1,1
77,-0.66922986701251,0,0,1,1
77,-1.20169947684646,0,0,1,1
77,1.29822968459812,0,0,1,1
77,-0.915788239069751,0,0,1,1
77,-0.985811121938139,0,0,1,1
77,-0.587146466660919,0,0,1,1
77,-0.479804424655914,0,0,1,1
77,-0.747142396094343,0,0,1,1
77,-0.498978548473514,0,0,1,1
77,-0.479804424655914,0,0,1,1
77,-0.427581096408294,0,0,1,1
77,0.714320986783417,0,0,1,1
77,-0.593420534693233,0,0,1,1
77,-0.727379978177198,0,0,1,1
77,0.720839498753793,0,0,1,1
77,-0.893419990660543,0,0,1,1
77,1.07859801040577,0,0,1,1
77,-0.714320986783417,0,0,1,1
77,0.714320986783417,0,0,1,1
77,0.961946711191813,0,0,1,1
77,-0.650143279451424,0,0,1,1
77,1.79192025056284,0,0,1,1
77,-0.878747730968363,0,0,1,1
77,-0.505335219369393,0,0,1,1
77,-0.587146466660919,0,0,1,1
77,1.16199633338789,0,0,1,1
78,0.841853373694743,1,0,0,2
78,0.820589333130486,1,0,0,2
78,0.959910091376359,1,0,0,2
78,-0.145815043090605,1,0,0,2
78,-0.239117814282286,1,0,0,2
78,1.1314123358474,1,0,0,2
78,-0.281243288395308,1,0,0,2
78,-0.698304774622852,1,0,0,2
78,0.362593949104213,1,0,0,2
78,1.18769378450639,1,0,0,2
78,-0.590655386712507,0,1,0,2
78,0.367975541202276,0,1,0,2
78,-0.187112202180197,0,1,0,2
78,-0.640294527491972,0,1,0,2
78,0.0372697517109507,0,1,0,2
78,0.0365650458971703,0,1,0,2
78,-0.0930816324150154,0,1,0,2
78,0.342356047134402,0,1,0,2
78,0.23085702748002,0,1,0,2
78,0.204250845534254,0,1,0,2
78,-2.33210039022607,0,1,0,2
78,-0.369134363108349,0,1,0,2
78,0.279558500299868,0,1,0,2
78,-1.35843273953288,0,1,0,2
78,-0.584216784636188,0,1,0,2
78,0.303329732306934,0,1,0,2
78,-0.0143298287940717,0,1,0,2
78,-0.437633137400876,0,1,0,2
78,0.803459270305857,0,1,0,2
78,-0.956375551240901,0,1,0,2
78,0.612264770754445,0,0,1,2
78,-0.414180814965634,0,0,1,2
78,-0.650143279451424,0,0,1,2
78,1.29822968459812,0,0,1,2
78,-0.821775218271633,0,0,1,2
78,-0.733943340879672,0,0,1,2
78,-0.814828557569807,0,0,1,2
78,0.536928448649213,0,0,1,2
78,-0.930954914322057,0,0,1,2
78,0.720839498753793,0,0,1,2
78,-0.753779939210128,0,0,1,2
78,1.0523924688609,0,0,1,2
78,1.51702964043237,0,0,1,2
78,-0.518006117064532,0,0,1,2
78,1.48815588848834,0,0,1,2
78,0.828758259894112,0,0,1,2
78,-0.767135722717073,0,0,1,2
78,-0.915788239069751,0,0,1,2
78,1.01025272000272,0,0,1,2
78,-0.587146466660919,0,0,1,2
78,-0.479804424655914,0,0,1,2
78,-0.747142396094343,0,0,1,2
78,-0.498978548473514,0,0,1,2
78,-0.479804424655914,0,0,1,2
78,-0.427581096408294,0,0,1,2
78,0.714320986783417,0,0,1,2
78,-0.593420534693233,0,0,1,2
78,-0.727379978177198,0,0,1,2
78,0.720839498753793,0,0,1,2
78,1.11472585990673,0,0,1,2
78,-0.923345266483729,0,0,1,2
78,-0.714320986783417,0,0,1,2
78,0.714320986783417,0,0,1,2
78,-1.03531552814712,0,0,1,2
78,-0.650143279451424,0,0,1,2
78,-0.55578275151147,0,0,1,2
78,-0.878747730968363,0,0,1,2
78,-0.505335219369393,0,0,1,2
78,-0.587146466660919,0,0,1,2
78,-0.857075309732914,0,0,1,2
79,0.841853373694743,1,0,0,1
79,0.820589333130486,1,0,0,1
79,0.959910091376359,1,0,0,1
79,-0.145815043090605,1,0,0,1
79,-0.239117814282286,1,0,0,1
79,-0.194884421485677,1,0,0,1
79,-0.281243288395308,1,0,0,1
79,-0.698304774622852,1,0,0,1
79,-0.747850020027439,1,0,0,1
79,0.0896372667551996,1,0,0,1
79,-0.590655386712507,0,1,0,1
79,-0.253776235311914,0,1,0,1
79,0.552282790306065,0,1,0,1
79,0.08934342244074,0,1,0,1
79,-0.723654345720964,0,1,0,1
79,1.2310232118714,0,1,0,1
79,-0.0930816324150154,0,1,0,1
79,0.342356047134402,0,1,0,1
79,-1.62356827522834,0,1,0,1
79,0.204250845534254,0,1,0,1
79,0.113111859155045,0,1,0,1
79,1.05508483313646,0,1,0,1
79,0.279558500299868,0,1,0,1
79,0.435723708906772,0,1,0,1
79,1.03310651746399,0,1,0,1
79,-1.12581996798535,0,1,0,1
79,0.687831782115448,0,1,0,1
79,0.328224853050658,0,1,0,1
79,0.803459270305857,0,1,0,1
79,-0.956375551240901,0,1,0,1
79,0.612264770754445,0,0,1,1
79,-0.414180814965634,0,0,1,1
79,-0.650143279451424,0,0,1,1
79,1.29822968459812,0,0,1,1
79,-0.821775218271633,0,0,1,1
79,-0.733943340879672,0,0,1,1
79,-0.814828557569807,0,0,1,1
79,0.536928448649213,0,0,1,1
79,1.06978152435254,0,0,1,1
79,0.720839498753793,0,0,1,1
79,-0.753779939210128,0,0,1,1
79,1.0523924688609,0,0,1,1
79,-0.656492359017516,0,0,1,1
79,-0.518006117064532,0,0,1,1
79,1.48815588848834,0,0,1,1
79,0.828758259894112,0,0,1,1
79,-0.767135722717073,0,0,1,1
79,1.08749853389533,0,0,1,1
79,1.01025272000272,0,0,1,1
79,-0.587146466660919,0,0,1,1
79,-0.479804424655914,0,0,1,1
79,-0.747142396094343,0,0,1,1
79,-0.498978548473514,0,0,1,1
79,-0.479804424655914,0,0,1,1
79,-0.427581096408294,0,0,1,1
79,0.714320986783417,0,0,1,1
79,-0.593420534693233,0,0,1,1
79,-0.727379978177198,0,0,1,1
79,0.720839498753793,0,0,1,1
79,-0.893419990660543,0,0,1,1
79,1.07859801040577,0,0,1,1
79,1.39421686577004,0,0,1,1
79,-1.39421686577004,0,0,1,1
79,0.961946711191813,0,0,1,1
79,-0.650143279451424,0,0,1,1
79,-0.55578275151147,0,0,1,1
79,-0.878747730968363,0,0,1,1
79,-0.505335219369393,0,0,1,1
79,-0.587146466660919,0,0,1,1
79,1.16199633338789,0,0,1,1
80,-2.29907164998869,1,0,0,1
80,-2.58694264342831,1,0,0,1
80,0.959910091376359,1,0,0,1
80,1.22821132449394,1,0,0,1
80,1.12329763918656,1,0,0,1
80,1.1314123358474,1,0,0,1
80,1.04384528192874,1,0,0,1
80,1.61365022243929,1,0,0,1
80,1.47303791823587,1,0,0,1
80,0.0896372667551996,1,0,0,1
80,0.374081744917921,0,1,0,1
80,-0.875528011826105,0,1,0,1
80,2.03107277527859,0,1,0,1
80,1.54861932230616,0,1,0,1
80,0.0372697517109507,0,1,0,1
80,-1.15789312007706,0,1,0,1
80,0.751547995054568,0,1,0,1
80,1.26408386634241,0,1,0,1
80,1.1580696788342,0,1,0,1
80,1.57524967172308,0,1,0,1
80,0.928182608948751,0,1,0,1
80,0.342975235014056,0,1,0,1
80,0.279558500299868,0,1,0,1
80,1.3328019331266,0,1,0,1
80,0.224444866413902,0,1,0,1
80,1.73247943259922,0,1,0,1
80,-2.12081466152263,0,1,0,1
80,1.09408284350219,0,1,0,1
80,0.803459270305857,0,1,0,1
80,1.22665559833072,0,1,0,1
80,0.612264770754445,0,0,1,1
80,2.40454973132827,0,0,1,1
80,-0.650143279451424,0,0,1,1
80,1.29822968459812,0,0,1,1
80,1.21191092795615,0,0,1,1
80,-0.733943340879672,0,0,1,1
80,-0.814828557569807,0,0,1,1
80,0.536928448649213,0,0,1,1
80,1.06978152435254,0,0,1,1
80,0.720839498753793,0,0,1,1
80,1.32123225299753,0,0,1,1
80,-0.946337413859409,0,0,1,1
80,-0.656492359017516,0,0,1,1
80,-0.518006117064532,0,0,1,1
80,-0.66922986701251,0,0,1,1
80,-1.20169947684646,0,0,1,1
80,1.29822968459812,0,0,1,1
80,-0.915788239069751,0,0,1,1
80,1.01025272000272,0,0,1,1
80,-0.587146466660919,0,0,1,1
80,2.07567566318537,0,0,1,1
80,1.33296995666832,0,0,1,1
80,-0.498978548473514,0,0,1,1
80,-0.479804424655914,0,0,1,1
80,-0.427581096408294,0,0,1,1
80,0.714320986783417,0,0,1,1
80,-0.593420534693233,0,0,1,1
80,1.36918584127473,0,0,1,1
80,-1.3816090392781,0,0,1,1
80,1.11472585990673,0,0,1,1
80,-0.923345266483729,0,0,1,1
80,-0.714320986783417,0,0,1,1
80,0.714320986783417,0,0,1,1
80,0.961946711191813,0,0,1,1
80,-0.650143279451424,0,0,1,1
80,1.79192025056284,0,0,1,1
