v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,group
-0.268611091,-1.716512383,-0.381606882,-0.811145299,-1.372658473,-0.321025042,-1.682966212,-0.866900442,0.154855018,0.885303607,1.458194445,0.365121901,-0.357621339,2.71314108,0.211945703,0.112182928,-0.071474972,0.391410845,2.305034344,2.254864537,1
-2.499170489,-1.697637765,-1.433871368,-1.713687033,-1.432856738,-0.018244536,-0.683788858,-1.988172811,-1.512596397,-0.947570078,0.713279455,0.036380622,-0.919667478,-0.280762099,-1.033435639,2.452366464,1.709766659,-0.279373914,-0.639931351,2.188293388,1
-1.883846477,-0.747800951,-1.424682734,-0.884277544,-2.002226174,-1.501856045,-0.900657346,-0.460747918,-1.730443736,0.363195575,-1.108288275,0.039283728,-1.42571327,0.688241699,0.813533858,0.488543678,-0.29043987,1.818062072,0.85017829,2.351249876,1
-1.932776727,-1.925801088,-1.910074084,-1.213733713,-1.965756282,-0.974768773,0.665957396,-0.66437663,1.521350433,0.789817118,0.887661744,0.696346812,-1.935499851,2.001918946,1.396678087,1.407852743,-1.415650437,3.050901434,1.335401367,1.856479744,1
-1.173671764,-2.411612008,-1.960172992,-2.628551256,-1.111227,-0.305660676,0.320999795,0.06225431,-0.781378136,1.301315731,0.492068887,-1.532972685,-0.743970362,2.038762409,0.005183842,2.174298623,-0.124707228,3.122786192,0.47961256,2.2221365,1
-2.320080563,-1.129275798,-1.303292572,-1.596165545,-2.137123782,0.20506075,-0.723058187,-0.793911835,-1.07496168,0.46325439,-0.0838889,-0.535000837,-0.559996491,1.525525795,-0.514036392,2.350994262,1.596062278,2.245436762,0.286896043,1.371868491,1
-2.702658605,-1.976732348,-0.949323612,-2.244378449,-1.905208921,-0.516934224,-0.832424552,0.633148607,-1.877394003,0.797948627,1.341527115,1.583784078,0.352624141,-1.475941199,-1.113553716,0.193707269,0.920835416,3.444879181,0.867707395,1.107736773,1
-0.090532613,-1.012285006,-1.87816405,-1.767131267,-2.442243056,-0.859529224,-1.274580383,-0.169063051,-0.434589066,-0.471068813,0.912792167,1.885539432,0.983921328,-0.382119746,1.27152584,3.478749909,2.057289695,0.422666186,0.426529933,2.085254047,1
0.164961474,-1.09044265,-1.192065088,-1.555631559,-2.096990735,-0.939442359,-0.191446218,0.332655553,0.347399896,0.77488007,0.226757187,0.910967144,-2.164829492,-0.371931294,0.98701049,1.766785461,2.291906513,0.405370457,0.304656237,0.886439213,1
-1.30424604,-1.361505579,-1.799449163,0.892675708,-0.645331219,0.318461122,1.102839693,-1.071526449,0.09626206,-0.56637583,0.088377339,-0.81119248,-0.185942896,-1.267232206,0.706521881,-0.081485533,0.861140433,1.250412464,1.097640253,0.731944826,1
-1.492908051,-1.557040681,-1.476079358,-0.616521093,-1.897624422,0.234721528,0.911034792,2.398026675,-1.379666538,-1.299543839,-1.235398941,1.255404068,0.448492745,-0.466084858,-0.448898631,2.000232625,0.593453256,2.60196706,0.620125117,0.596604508,1
-1.714391452,-2.198733638,-1.487684096,0.160578843,-2.566853444,-0.694974976,0.999439603,1.095634977,0.200176763,-1.84021758,-0.777658609,-3.115126657,-0.354839586,-0.93345346,0.986058434,1.860203709,2.988070809,0.447114528,2.906220456,0.274729949,1
-0.269152696,-3.236817345,-1.222137662,-2.191999343,-2.243399947,-0.539873119,-0.478186944,0.581578335,0.034668088,0.374557203,-0.540467201,0.97326555,0.922186818,-1.211709352,-0.158519858,0.798756815,4.821044757,1.963905671,0.937102241,0.133562747,1
-1.573120848,-0.318200191,-1.18416863,-1.969628289,-1.740273237,1.476086354,0.979257207,-0.222564867,-0.648059821,0.647741629,-0.04914393,-0.567058966,1.571357658,0.064706977,0.678499367,0.005278291,0.878930669,2.077126184,2.016727611,1.800256098,1
-1.687501018,-1.769708512,-0.583187726,-0.193963792,-1.376941789,-1.402379311,-1.069185441,0.507740526,0.161787487,-0.235718837,1.032517857,0.03631768,1.49399055,0.119056719,0.654005137,2.686410346,3.560566354,2.371703679,2.444964768,2.045298089,1
-3.215252023,0.05541436,-3.242586972,-0.643593762,-2.718031561,1.382384904,-0.145694126,0.106413387,0.407107926,-0.254601574,-0.189292771,-0.491098622,-0.887103744,-0.127788965,0.88244526,0.836375098,-0.257810252,0.218942418,0.672355542,2.765324577,1
-2.582636357,-3.986199359,-0.425843717,-1.72445288,-0.086301881,0.779846555,1.899501473,-0.51121174,-0.320817404,-0.876603843,-0.01933861,-0.104298709,-1.174988651,-1.525175218,-2.044907229,1.799491275,1.756846693,2.9403253,1.275547503,1.444135678,1
0.289882909,-1.174793195,-2.109652049,-2.244243934,-2.863114181,-0.291934133,0.617945958,-0.301845066,0.965807906,-0.408912967,-0.031639295,1.161374867,0.330209788,-2.051691746,-0.423945226,1.813473396,0.649951039,3.272830784,1.447239919,3.218503579,1
-2.065131725,-1.257761884,-2.93763218,-1.960752985,-1.65905055,1.346827307,0.407307582,-0.074305945,0.169559194,-0.945067451,1.175488073,0.426661042,-2.115965669,0.590405052,-1.01505643,2.557307942,0.19162381,1.246518691,1.563010445,1.025002906,1
-0.397820688,-1.181156125,-2.249729004,-1.061079347,-0.81229553,0.236995576,0.430854574,2.035582735,-0.854683796,-0.713474032,-1.126054636,1.566035418,0.028793592,-0.757915657,-0.110217797,2.220380368,0.413424102,0.581219618,3.3754424,0.540639806,1
-1.300977001,-1.720220929,-1.549898088,-1.029076252,-2.345762248,-0.970694692,-0.322723559,-0.613116464,1.213360444,0.465918815,1.712100338,-1.091640802,-0.592147047,0.264741317,1.86189412,1.436327477,0.943902918,2.072369498,2.824068668,1.642868798,1
-1.918116653,-2.581900249,-1.903211708,-3.246548171,-3.646393164,0.937449627,1.85632965,-0.876582178,0.101472628,-1.602641876,0.043367512,-0.254974063,-0.840107419,-0.411902869,0.667639807,1.564739316,2.258702801,-0.142040625,0.420632534,1.19243698,1
-0.502551832,0.096485102,-0.870856561,-1.079880854,-2.957408464,0.223580159,-0.254096103,-0.23093539,0.561768226,0.212633661,0.661421515,0.084576739,0.423168534,-2.324952053,-2.250795647,1.307358807,2.710669412,2.982345288,4.469057538,-0.121637573,1
0.88966334,-0.972075616,-0.044819844,-3.083667213,-0.976288881,0.15775934,-0.744824023,-0.88784642,-0.380888901,-0.244504566,-1.69871647,-0.406856512,0.730408785,-1.119153464,-1.492896787,2.407473877,3.153858178,1.02882568,2.377691591,2.132134779,1
-2.280887841,-3.07507041,-2.828721972,-1.516613141,-2.773207508,-0.289907266,-0.18455399,-0.559753316,-0.674299092,-1.326717652,-0.596316575,-0.326801005,1.310345161,2.08354687,-0.431795443,0.21049603,2.529110345,1.243782351,1.642936872,1.142230773,1
-1.730446237,-1.710334697,-2.767290068,-1.562652582,-1.035560016,-0.124349891,-0.502153634,-0.611750264,-0.864631719,-0.029248428,-1.811307933,0.002946608,-0.273370729,0.036860389,0.768625282,0.770130609,2.19083182,0.223415358,1.754299179,0.218004261,1
-2.561118267,-1.248807843,-0.572095489,-1.833282428,-1.247624371,1.393183835,-0.348378051,0.95108269,-0.381707526,0.81827296,1.809806174,-0.485156187,1.298233252,0.142859742,-0.726391398,1.736126553,2.85966295,1.67911462,1.501527989,2.274816126,1
-1.004569283,-1.651020961,-0.448022459,-2.239703922,-1.9439988,1.212343852,1.958652532,-0.527986643,0.226300231,-0.272128706,-0.232600966,-0.532926014,2.219736105,0.266181095,0.849628279,2.78708219,1.055261493,0.953962659,3.484695257,1.417550974,1
-1.79461467,-2.403496496,-0.686173436,-0.979797491,-0.898839469,-1.24306171,1.155315404,-0.286256636,0.093047849,-0.898418778,-0.281509326,-0.516302757,0.278898407,0.546945538,-0.343630534,-0.769594319,-0.478840135,1.126165888,1.952130438,0.722578247,1
-0.907506903,-2.224375589,-0.155956923,-1.792484699,-3.59925799,-0.847558789,-0.416268902,1.217009107,0.435707153,1.229325792,-0.139600512,1.930170086,-0.469071832,-1.869587221,-0.123188431,1.710926176,2.053284016,2.015223754,3.44302286,2.342343643,1
0.053822591,-2.433394042,-2.641071104,-1.84476541,0.672073425,1.107541275,1.240768808,-0.420291319,-0.351857513,-0.219907368,-1.248986895,1.151881847,0.786366313,0.808401288,-1.044123782,2.120375349,2.418357092,1.27432887,1.477838864,0.184955031,1
-2.037407721,-2.396647687,-1.824004139,-1.060163476,0.336885239,1.620720924,1.237188119,-1.929845461,0.511537905,-0.620376346,0.004469222,-1.393035982,-0.483492746,-1.339180484,-0.155140658,2.157596777,-0.94576338,1.104280134,0.756481085,1.565171415,1
-2.94815584,-0.723865011,-2.164668594,-2.742182489,0.193857038,-0.134424512,0.726356484,-0.110024642,-0.43203236,-0.379664011,-0.546049568,-0.298750452,-0.500559778,-1.371656875,1.334599582,0.637248074,2.11804506,3.124318322,0.320697941,0.846696716,1
-0.964411809,-1.857498144,-1.583715428,-2.647359629,-1.645977032,0.816884074,1.119305024,-1.020226898,1.501683643,-2.273810325,0.109387108,-0.465246365,-1.574191756,1.034690049,0.856909107,1.980523163,1.071131017,1.659898615,2.484523709,1.283005341,1
-2.024954879,-3.889634212,-1.823404202,-3.055642637,-1.267435261,-0.910189375,-1.232778484,0.61937557,0.550147212,-1.753410926,1.895505391,-1.526361719,1.583566793,-1.057226097,0.425971221,1.342821842,2.279411248,2.109683895,1.435631087,1.894308175,1
-1.954038564,-3.61873313,-2.251080397,-1.229671208,-0.879924541,1.867171751,2.500302396,0.605396706,-0.320667582,-0.206659988,0.265974605,-0.649245349,-0.933597891,1.764666751,-0.972049948,2.252466527,0.291662685,0.58263863,3.396402323,1.426480586,1
-0.949597086,0.427826128,-5.109375136,0.023595257,0.322621056,1.323275034,-0.046558478,-0.014722393,0.467689492,-1.307363051,-0.874099253,-0.560031183,-0.538830457,-0.507509901,0.63466262,1.64197786,2.504785418,1.091249624,2.73376521,1.997908539,1
-0.692529488,-2.051072588,-1.512017293,-3.089998961,-1.180078509,-1.663395729,0.347757787,1.25763246,-0.431150748,-1.277207541,0.125872487,-0.816813211,-0.660431721,0.20704288,0.153374701,2.381735821,2.275255126,-0.587892252,3.223345244,2.319693323,1
-1.74656619,-1.703202893,-0.396509882,-1.527337798,-3.164806784,0.825797684,1.309244256,1.535063395,-1.159257989,0.479514578,0.162117796,-0.176292035,1.148722173,-0.396027362,0.489239805,3.274107366,0.836242232,-0.706718091,0.404638773,2.196703283,1
-1.452909201,-1.317837159,-1.843322281,-2.20789029,-1.746569194,-0.948346946,-0.594767471,0.092562282,-0.972765024,-0.156736635,-1.003703811,0.078395007,1.357314481,-0.529244636,-0.615698167,1.091538722,0.615886648,1.714886504,2.623707775,1.203588517,1
-1.935458934,-0.622423478,-1.253150561,0.072287777,-0.559581148,1.131655049,0.904890821,1.674910363,-1.153833752,-0.851334879,-0.744054551,-1.087119738,0.537646466,-0.09883105,0.214595246,1.763659872,1.703396678,2.593386426,1.318849369,0.141097918,1
0.148184543,-1.936927692,-1.733456526,-0.455335103,-2.328726939,0.424415451,-0.065292916,1.007706415,-0.214531798,-0.383289104,0.686708717,0.13841583,0.364384003,-0.362159452,-0.61829257,1.599360752,0.24862347,1.440918947,1.926293363,1.824745779,1
-0.356326595,-1.597981679,-2.816543963,-3.612397137,-0.313551902,-0.532846716,1.826682823,0.850632076,-0.371829788,1.627116679,0.908819047,1.050788815,1.775962223,-1.066106763,0.687815193,2.324483304,2.225944579,1.522285547,2.797438297,-1.88571235,1
-2.689303119,-2.583462862,-0.684233404,-1.432505435,-1.027949028,1.52613642,-1.291722759,2.202579947,-1.046216475,-0.585452741,-0.091192654,-0.22350954,0.350587886,-0.33161371,-0.563857405,1.181522217,2.418691519,1.282725099,0.759709049,2.143320255,1
-0.598085927,-2.718284333,-1.602462576,0.668946372,-2.825680882,-1.019130966,0.377128908,0.775306178,2.272040827,0.050456002,0.633351633,-0.601480877,0.279522275,0.458382575,-1.098874072,3.638717635,0.478549205,1.146034377,1.151809749,1.69806681,1
-2.022545407,-1.286087497,-3.064133689,-1.415467494,-0.74032198,-0.692722853,0.372594536,-1.306864903,0.671478771,0.268514884,0.354937602,0.126252899,-0.070700559,-0.991382175,-0.137975603,-0.044858896,1.811344084,1.661711043,1.723205171,0.864396713,1
-0.62084664,1.227746316,-0.806300531,-0.785162979,-1.983160017,2.021453919,-0.663164197,-0.599469332,0.337993285,-0.021362144,1.367630233,-0.689748203,-0.488778437,-2.046603015,0.017517781,-0.289084227,1.159168543,1.123814024,1.932851054,0.94234302,1
-0.881341746,-1.618404685,-2.251056775,-1.239202384,-1.159054535,0.530390392,-0.558746538,0.935222742,0.134074902,-1.015351899,0.886467341,-0.425427083,-0.42978627,-0.152505204,0.066733269,2.488429416,0.925211839,1.725723009,0.794694426,0.6571812,1
-1.48016407,-1.815282302,-1.997775274,-0.550260974,-2.21641467,-0.901804687,0.887793351,0.528432824,-0.575042586,-0.140962618,-0.522252313,0.387995478,-0.653495919,-0.681643849,1.271105471,3.340532895,1.729550086,1.012481122,1.91057321,0.202236944,1
-2.191157192,-0.461145396,-1.12060373,-0.40941191,-0.589244145,-0.121708862,2.217654097,0.403223539,0.194114137,0.100944167,-2.678169572,-1.741008735,-2.638269104,-1.547093381,0.040377505,1.445971817,-0.266169634,2.737770621,-0.028422037,2.074008108,1
-1.629792397,-1.050982142,-1.065951182,-0.503926826,-0.149292929,-1.406132465,-0.350525448,-0.314775168,0.414110984,-1.327148663,0.983751397,-0.133520971,1.769061853,-1.004483125,-0.521634677,1.441516858,0.871895858,0.695243895,3.127553039,1.640658639,1
-1.492570831,-1.623975968,-1.4082592,-0.211167269,0.527246319,-0.657428844,-0.01707323,-1.091049845,-0.611717928,-0.909065309,-0.485543028,-0.374668428,-0.442923603,0.578736963,1.164521161,1.498477091,1.78720019,1.825563293,2.388282917,1.66679293,1
-0.627513747,-0.887886062,-0.868163679,-1.65843831,-0.182530567,-0.257832385,-1.000371504,0.160778504,-1.159922683,1.048753151,-0.800513807,-1.084306178,0.471707281,0.085370858,0.229699035,2.498069743,2.762169376,0.448158596,1.082417371,3.233841669,1
-2.269140862,-0.92501003,-1.029623368,-0.03212962,-4.113745701,1.212394014,1.203423234,2.271731037,0.273942376,-1.238692824,0.209996829,1.380944797,-0.957797979,0.245035078,0.444133844,1.814484976,2.724934197,1.904014193,2.541520305,2.004909808,1
-1.29869543,-2.249877678,-2.69589177,2.278221577,-1.184494172,0.137236923,0.439992222,-2.188168151,-0.293650286,-0.414388056,0.872185267,-0.289098115,2.910937697,-0.38927708,-1.305160129,1.037920911,2.469656572,2.593570877,1.520762293,-1.612266613,1
-2.168901174,-0.138082287,-1.639373758,-2.599416865,-1.585067209,1.227480177,-0.909259388,-0.235414843,2.161532986,0.133337291,-0.224021899,0.254110917,-0.28054072,1.144928833,-0.929222946,0.837185356,1.770525915,2.592923424,2.489990318,-0.281823453,1
-2.207493253,-1.474791085,-1.767078314,-0.13839495,0.657862731,-1.343397772,1.931092905,1.113037968,0.763762741,-0.22159176,0.198760886,-0.264311951,-0.088525981,0.02704306,0.591314662,2.069681602,2.151294032,0.76162803,1.773835655,0.750237651,1
-0.489036007,-1.298623618,-2.208489824,-2.221232091,-1.061067667,0.363647899,1.493675015,-0.536243093,0.484320645,-0.670342131,0.842980141,0.870893913,1.184298025,0.844944634,-1.701680539,1.014492356,-0.21954801,0.529598073,1.700143381,1.183973414,1
-2.227993457,-2.781684395,-0.556042741,-1.328102677,-1.794357615,-1.055883559,-0.702046879,-0.605778361,0.047510802,-0.714979629,-0.214169169,-1.971061039,-0.888011014,0.435954412,0.566969217,0.815809225,3.151226682,1.430527214,1.955519533,0.722333658,1
-2.079844969,-1.98844056,-0.971577999,-1.700092851,-0.161837514,-0.167784349,1.711250177,0.998837352,0.153313174,-1.767465162,-0.072074638,-0.820664426,-0.766329112,-0.76917902,0.331711737,-1.164143342,0.710439759,1.462396321,1.093578815,1.18400247,1
-1.289160748,-2.187200265,0.830980082,-0.193258838,-1.41095443,1.578671294,-0.718902982,0.092717583,-0.888939865,2.287553947,-0.449565576,0.100124123,-0.374519301,1.010981677,1.236582608,1.353857236,3.67530463,0.010668922,2.86310652,-0.008302117,1
-1.996692994,-1.561909413,-0.750952113,-3.038208227,-1.179150901,0.18826622,0.95642999,-0.434517885,1.650337279,0.006028152,0.770864376,-0.964173314,0.22991104,-0.629470988,-0.391504326,1.704010799,1.153599423,2.436891022,2.251807545,0.560731837,1
-2.549068015,-1.09434096,-1.846086239,-1.699402173,-1.760019641,0.262096266,1.501454844,1.770748239,-0.055150554,0.33944756,0.934009925,-0.100788892,-1.191074181,-0.771465897,-0.048877143,1.752741352,1.114138521,3.063036972,0.910961913,0.946693175,1
-3.479450776,0.822139863,-0.98505842,-1.078752119,-2.889719362,-0.708643889,0.950856318,-0.180077183,-0.172658331,-0.776075677,0.845603038,2.523755478,-0.570596596,0.1500488,0.885001864,0.688207728,1.898184684,0.82260522,2.864693715,0.429415322,1
-2.928341947,-1.788733291,-2.409987164,-1.185515338,0.512306247,-1.051583796,0.931608924,1.710796188,0.395391809,0.626985139,-0.333117149,1.41188434,-0.859900285,0.521609941,0.17034832,2.296139814,3.468259643,0.87044996,0.487484263,1.121021945,1
-2.145863759,0.302494516,0.649729303,-0.555792878,0.105825536,0.722886761,1.133672028,1.066494738,0.625550196,-0.619944546,-0.128242756,-1.727295982,0.64549983,0.414418663,-0.260957218,1.637042367,-0.842022538,1.618547245,1.346392259,1.434170683,1
-1.375190191,-2.461208864,0.616232913,-3.313819191,0.904764294,-0.938033462,-0.150029837,0.405264066,2.351616867,0.613184259,-0.639814853,0.432156609,0.951961399,-0.227666336,0.227681823,1.94926757,0.807424422,1.46958598,0.287934821,1.886297378,1
-2.641620759,-2.868793661,-3.632644329,-1.011169874,-2.410044297,1.703941494,-0.681260813,-0.869112167,0.782276255,0.409254835,-1.782777161,0.250573419,-1.75732549,-2.198272127,-0.450658687,2.097785562,0.111223201,-0.559019602,2.580005584,2.553307466,1
0.154638236,-2.073137812,-1.237048393,-1.823683885,-0.087960607,1.772331163,-1.137930388,0.877131948,1.029171238,-0.041156411,0.054812608,-0.241561594,0.188015145,-0.016295086,1.258433151,3.229672892,0.596871467,1.840950057,0.62823029,0.561925478,1
-2.140732016,-0.368591225,0.335707796,-1.765582166,-1.692473999,-1.024080173,-0.569132976,0.638554518,1.061081146,-0.277707287,0.510692764,-0.207658836,0.525752338,-1.286330467,-0.398727681,1.437385516,2.442061531,1.429226872,2.07149993,1.255119803,1
-1.203108503,-3.583412521,-2.212477056,-2.622471159,-1.012530505,0.4996643,-1.747477505,-2.368887949,-0.346511393,-0.253758645,0.749957242,0.128274089,-1.11536924,1.230251922,-0.805653065,2.32867418,0.368162824,2.632093069,1.719035832,2.021455373,1
-0.941742235,-1.086604828,-4.305955314,-2.26181345,-0.137408929,-1.207697052,-2.657181536,-0.321589118,-0.721748194,-0.247130167,1.456309126,0.508656662,-0.255262695,0.471166474,-1.109785172,1.019244739,1.498057407,2.060312066,0.648707999,0.128915979,1
-0.233537154,-1.698118081,-2.120717412,-0.819589846,-3.058762152,-2.142453214,0.320957637,0.618789786,-0.297728348,-2.616507789,1.629535438,-0.230658739,1.370573624,2.3534715,2.498621421,1.153216429,2.114576114,1.00114237,2.190597974,0.519934396,1
-1.61300097,-2.651444366,-3.106652199,-0.173909755,-1.470167585,-0.206686394,0.014572895,-0.339033008,-0.933054686,-0.795282656,-1.277135899,0.114903276,0.916422034,-0.890042699,0.7435852,-0.072608977,1.739705972,2.371552951,1.068647984,1.886606802,1
-1.691044885,-0.012418159,-2.889679729,-3.323922211,-2.513709337,0.333949559,3.133663167,-0.967795118,-0.259903117,0.264967857,0.543560498,-0.872145273,-1.10581958,1.140129068,-0.74843206,0.95021603,1.473609483,1.557084005,0.765405323,0.53131721,1
-3.061380294,-0.394083349,-0.832424793,-2.00298919,-1.187706819,-1.061397442,-2.964091858,1.387462272,-0.08890787,-1.330947525,0.873744387,0.743769591,-0.47380737,1.083027258,-2.204861165,0.911487055,2.021365855,2.135948729,2.785373809,2.389876975,1
-1.146790396,-1.126427915,-2.64527838,-2.404592684,-0.844603893,-1.231378227,-0.076783219,-1.062342242,-0.501581034,-0.561154542,-0.631751409,0.440957264,-1.971960846,-0.2889724,0.731964864,3.523639537,1.503996794,1.029508298,1.855703077,2.876619604,1
-1.822158175,-2.150218221,-2.062283685,-0.710508777,-1.611143195,0.418587926,-0.31889913,-0.216928808,0.21414257,-1.427309949,-0.572801627,1.300175183,-0.334093319,-1.066299708,-0.303779151,3.38818346,2.414978041,-0.812810395,1.670600269,2.893635074,1
-1.078293617,-3.003849255,-3.045889959,-1.524966277,-0.933409205,-0.072133583,-0.60509202,1.418109473,-0.456975215,1.358390606,1.961837203,-1.228497742,0.404818074,-0.055646897,0.064226683,0.121663311,2.648918721,1.540137812,1.670734888,0.946268271,1
-3.317751892,-0.041807285,-0.837725907,-0.583378543,-0.64872222,0.508038321,0.047372296,-0.010291539,0.587041086,0.505213797,-0.104175979,-0.277356681,0.082991957,-0.290122926,-1.654836161,0.930467233,1.028203462,-0.275870293,2.466519144,1.651599852,1
-0.666238262,-2.146702823,-3.173023145,-1.047225399,-3.631083574,-1.553875959,-0.605572312,-0.398862195,2.535801678,-1.038797711,-0.104372017,-0.370013982,-0.072244807,0.824607142,-0.014923441,0.889870105,1.413364377,2.744218048,1.752887744,2.98146416,1
-1.737626329,-0.130966108,-1.38378141,-1.49201054,-3.547363143,0.229942029,2.185918242,0.942858424,-1.287513808,-0.11616805,0.77587878,-1.235017836,-0.43837009,-0.344289387,-1.381444978,0.106517409,0.665861776,1.105067205,-1.102436487,0.814951361,1
-1.300943322,-0.002360423,-3.395099203,-1.624395438,-0.901647711,-0.032215925,0.139861974,-1.038091376,-0.997847945,0.916550506,-0.469488243,0.213385915,-1.344422073,1.440987029,-1.178433,2.063847947,3.016824164,2.169779698,0.872307548,1.852953747,1
-2.197630627,-1.798356553,-1.01210124,-2.275062339,-0.699706007,-0.057101813,0.086262957,0.685500273,0.748948798,-0.417866867,1.854161539,-0.132619196,0.733552242,-0.341687735,-0.032052988,1.654041415,2.798393591,1.516713407,1.094549971,2.314902708,1
-1.42839279,-1.25646268,-1.207079744,-2.306358175,-1.774386509,0.902946984,0.000310474,0.488820024,-0.137671751,-0.113584776,0.744030658,0.491450427,1.608671515,0.390261193,-0.042883358,0.974350333,1.686974929,1.781864459,0.339062862,1.065987708,1
-2.749650379,-0.602893885,-0.614848712,-0.820941562,-1.642037247,0.587458798,-1.260964967,-0.382065744,0.102175786,0.431928126,-0.651056334,-0.341289258,0.371509447,-0.398422524,1.534803296,1.483479877,0.468525212,1.874668107,2.485958832,3.540554083,1
-1.069485901,-1.604272946,-3.599960612,-3.157541987,0.182397713,-0.651990346,0.116557491,0.513418821,-2.182805357,2.162637439,0.668856701,0.185475708,0.326324139,0.897313695,0.698784274,-0.762078647,2.226708781,-0.34604108,0.978431313,0.18269042,1
-3.501584825,-2.821968449,-1.488513062,-2.08094449,-1.897127738,1.150290007,0.889906499,-0.018232357,-0.474073998,-0.467475494,-0.530695924,-0.432615858,0.978283442,-1.612748795,1.657658186,2.152980214,1.648063514,0.161607042,2.430064424,2.44843971,1
-1.550041324,1.873453329,-2.24045008,-2.924048915,-1.956334297,-0.731550638,-0.003262381,1.018919848,0.301785489,0.049279158,0.461855342,0.572346618,1.393648489,-0.063709875,-1.142770044,1.256236666,1.478324328,0.994979193,0.997632552,1.557679024,1
-1.163711978,-1.025145816,-1.312684335,-0.935711149,-3.531387876,2.74651092,-0.453168772,-1.984915794,-0.571476797,-0.235183367,0.003597427,-1.811026084,-0.237328728,1.136728694,-1.244769303,1.653017789,1.393139669,0.48877832,1.107573637,0.431040111,1
-2.839310796,-3.578451074,-2.510534332,-1.93646068,-2.589365452,-0.286186981,-2.402286024,1.612681747,0.635863321,-1.562786669,-1.054490232,-0.453958899,0.158274612,-0.15293752,-0.118238431,0.705473848,0.214199789,0.291399029,2.042082724,2.341067413,1
-2.736123158,-0.23245763,-0.297776691,-2.067296037,-2.951174831,-0.360613609,0.369074109,-2.785471903,0.736742946,0.359232211,-0.884003262,-1.067636317,-0.753125042,-2.00274692,-1.558141883,2.446437264,1.825869405,1.207317412,0.799933207,1.935385837,1
-1.513062997,-0.986422479,-2.79308571,-1.244616289,-1.427963934,-0.04557531,0.274687645,0.55803464,0.472340263,-0.247675811,-0.040854805,-0.469662905,-0.286175308,0.600808482,1.632114301,0.852467331,0.995457088,-0.710878963,3.353857398,1.609898153,1
-1.260971753,-1.619550047,-1.287690465,-3.345570607,-2.582412551,-1.504881395,-0.158743401,0.425120841,-0.935196887,-0.187547547,0.527106871,0.776311882,-0.879653554,1.01600362,-0.28409813,2.485704042,1.646284187,-1.565091621,3.593349756,2.766869078,1
-1.668118243,-3.103357175,-1.654755448,-1.83614297,0.857975208,1.524348742,0.319626973,-1.831881379,-0.124872975,0.638154106,0.169735321,2.572611256,-2.259056526,0.566868858,-0.287537759,1.778542249,2.357967305,1.274475614,1.197167308,1.16627602,1
-1.704817313,-1.92726431,0.457694191,-0.646986995,-2.202429822,1.076796034,0.319601344,-0.380730748,1.671414185,-0.666379034,-0.772459706,-1.552850091,-0.812476369,0.432349189,-0.902410372,0.570581071,-0.055528786,2.219694952,1.892092277,1.245795339,1
-1.59766642,-1.075828787,-0.03120141,-3.362516547,-1.282917537,0.111682679,0.182339207,0.14443965,-0.954631818,-0.198768429,0.908769146,1.301382629,-0.838136571,-0.003473045,2.319933114,1.161975156,0.322848067,2.544133381,0.25619724,0.510873045,1
-2.07402088,-2.213635871,-1.102370484,-1.748634103,-2.079303379,-0.082016004,0.319200576,-1.045904293,0.139916742,0.135528328,-0.000459657,1.263014465,0.719516296,-1.670955362,1.761233392,1.376905508,1.228388402,2.521093342,1.649420866,2.673700821,1
-0.256457511,-2.784261877,-0.33566278,-1.726789687,0.539044242,-0.631326646,0.903532451,-1.134305413,0.263303326,-0.100782285,-2.220900231,1.406357407,0.285375272,1.680818817,0.805652394,0.972149209,0.867683036,0.00182648,3.017118306,1.596531043,1
-0.655267993,-1.92857138,-3.45743941,-1.750324902,-2.772488858,-0.170685467,0.147192143,0.532853259,2.672954291,1.447090798,-1.552591417,-1.829122483,-0.251687849,-0.085905,-0.259023349,1.946386427,2.099371881,0.237608208,2.909597299,0.845984131,1
-2.098746091,-0.271041822,-2.092085981,-3.627517613,-1.615099394,0.352261348,0.489903077,-0.08820215,-0.28363296,-1.248167296,-0.133171553,0.887939379,-0.264861549,-0.642607541,-0.147610973,2.201864142,1.862422136,2.138505972,1.460994755,0.525642305,1
-0.355717796,-2.088473506,-0.350932394,-3.294648345,-1.439599126,0.079552329,-1.425549402,-0.292810309,-1.792118745,0.173121869,-0.791479223,0.995435914,-1.000755934,-0.079902229,0.463108524,1.782933882,0.264015876,-0.478087036,1.517367604,2.247038265,1
-0.990397514,-0.555511217,-0.458882321,0.147309452,-1.198016387,1.700139067,-0.351653114,0.043541885,-0.745921363,-0.946400789,0.798592769,0.783679585,-0.263139295,-0.772772281,-0.350211929,1.107725962,2.918992936,1.615635134,1.097775036,2.068122352,1
-2.705890313,-4.206465943,-1.245823655,-0.928782209,-2.984543769,0.38268957,0.139954763,0.964081047,-0.823211701,0.896888968,-0.794059729,0.265227682,0.343899193,-0.090031864,-1.02420973,0.416870004,2.50247483,0.920269478,1.753396685,1.938979714,1
-0.616814846,-0.265219683,-2.443110766,-1.328665502,-0.110352349,-0.12892933,-1.274531532,-0.134439136,-1.095988415,0.123709483,-0.823659733,1.674564194,0.533653456,-1.497284043,-0.597209473,1.451705931,-0.197574196,0.638082722,0.811148187,2.694190335,1
