v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
0.258828095,-0.088516535,-0.3077309,-1.587247698,-0.71530497,-1.237700453,-0.133231584,0.281983015,-1.75154245,-0.629257419,-1.757589288,-2.509581771
2.05880424,2.222161745,1.0069729,1.228075533,0.040579597,0.50648457,0.324774175,1.330160464,1.421133338,-0.838636669,0.275154314,1.569171234
-0.553854111,1.420751206,-0.624679246,-1.126466647,0.264729349,0.304182146,0.450843846,0.516879879,0.63341538,-0.052640704,1.27441462,1.381463032
0.747950937,2.166773976,0.973665196,0.033510343,-1.230714347,0.231362296,1.223180321,0.668487566,-0.0527787,-1.539803988,0.905616939,-0.077938069
0.877885706,0.39676145,-0.842712618,-1.039313685,0.792690009,0.279070578,1.259560687,0.669093094,0.037665691,0.394352314,0.270773858,-0.528019937
-0.287636056,1.06901682,-0.861713285,0.197931338,-1.030556728,-1.491985497,-0.479430402,-0.320714603,-0.269595406,-0.643539262,0.935284133,-0.254401482
-0.598260165,0.646505285,0.697910961,-0.423154013,-0.082068435,-0.851505598,-0.937201685,0.603502379,2.035498288,-0.465661156,-0.474017119,0.886553838
-0.263703945,0.525984769,-0.26138921,0.288419599,0.149232319,1.368338866,0.149568326,-0.141551001,0.738099691,1.12119101,1.135497669,1.595379897
0.766604741,0.498962407,1.39482954,0.723272587,-0.005278918,-0.466784222,0.576471404,0.617734463,0.902376865,1.333128236,1.247125975,0.28249747
0.247843295,-0.742218062,0.201662126,1.823571093,0.371844736,0.353782718,-0.203295002,1.734093924,0.629155717,-1.357458159,0.848468289,0.717015903
0.581286802,0.886920721,0.751176011,1.866203199,0.254289391,1.298855057,-0.563636132,0.981331535,0.950242436,0.641140935,1.852428568,1.648991478
0.888986448,-0.789739246,-0.393400826,-0.40114428,-0.91713912,0.693302414,1.090153258,-0.092879129,0.758133061,0.208381012,1.424480045,-0.113594705
-0.672530844,0.196055598,-1.857474773,-0.027886361,1.044655177,-0.030037765,0.634490464,-0.419906462,-0.580436502,-0.535723768,-0.238088979,-0.949034023
-0.833152538,1.289160558,-1.710696534,0.420609214,-1.446172209,-0.837688664,-0.480034273,-1.096368449,-1.311172978,-1.45954038,-1.279328028,-0.633787361
0.286964141,0.971555605,0.060233099,0.863714512,-0.577609482,-1.73822784,-0.069483499,-1.054120888,0.455280894,1.000538086,0.39500576,2.045215452
-1.142007632,-0.447363234,-0.6637788,0.033833118,-0.365565385,-0.099188121,1.30062298,0.002278759,0.165021354,-1.19654734,0.414331283,-0.263938709
1.213674269,1.357717578,0.332055927,1.806059486,0.340130239,0.163766972,-0.416637049,-0.638130089,1.24778914,0.999710087,1.084862132,2.228147047
0.095098629,-2.57526314,-2.437311608,-1.316238583,-1.553074189,-1.844724541,-0.327418807,-1.17281213,-0.008545394,0.170666509,-0.951857821,-0.246727538
-0.697985792,-0.143049217,0.948541749,0.105425376,1.592369958,1.217650894,1.746359296,2.287761071,-0.284735745,-0.036855894,1.306350959,-0.234331024
0.077109804,-0.011277943,0.184377349,-0.757679169,-0.070448955,0.091517797,-0.827704931,0.502298614,-0.397183582,0.761144896,-0.36784352,-0.144569825
-0.211738209,0.204490476,-1.53484903,0.3025643,-0.043494951,1.273864396,0.678845493,0.037866651,0.671115826,0.07808669,-0.317114122,-0.293276206
-0.488640087,0.674048129,0.604020304,1.928305345,1.337075516,0.795566556,0.289681885,1.613192544,0.516875162,-0.486345523,0.272877173,0.694113844
-1.432760369,-0.574702543,-0.911801502,-0.413140186,0.267425088,0.484880584,0.862846983,0.771276372,0.013517244,0.521612726,-0.442784926,0.029711132
1.178549353,0.417129954,0.276068256,1.432590105,0.037343205,0.221988515,-2.451699475,0.488153323,0.445618973,0.426396353,-0.603250055,0.041561004
-0.480141653,0.453542703,0.632357738,-2.079086248,-1.322456036,0.014561072,-2.494545051,-1.698047131,-1.115575904,0.373582689,-0.816202919,-0.995659212
-0.254995856,-0.916558185,0.683301818,0.047964539,1.248462452,0.550181193,-0.286781014,0.180335379,-0.850472479,-0.270017704,-0.155425944,0.380298826
-0.940313112,-1.848219112,-0.304554376,-0.900778761,0.714144136,-0.019638092,-0.473922487,0.655106256,-2.197450035,-2.124828136,-2.298871308,-0.293729306
-0.884926777,-1.514330583,0.009063415,-0.546353346,0.891226394,1.18407237,1.338654091,-0.167816037,3.032835776,2.10929658,-0.078271145,0.552634344
-0.953388431,0.516546696,0.072809879,0.167887542,0.828316546,0.713115213,-0.163442861,0.622784661,-1.354150224,-1.10788701,-0.768958225,-0.335551945
-0.202121639,-0.082612096,-0.644624699,-0.361298757,-1.494846165,-1.637009644,-1.35146745,-1.618976832,-1.656906047,-2.378139026,-1.586968626,-1.015443622
1.44218739,2.12116032,1.084560002,0.256205081,0.041019634,-0.209149963,-1.066499219,-0.862927179,0.916550933,-0.225479654,-0.264768937,-1.044363821
-0.749964266,-0.986079082,0.18276082,-1.031501151,-0.952674919,-0.007521874,-0.423285769,-0.954048155,-1.474884227,-0.953021337,-0.290561426,-2.910022615
1.825400068,0.619066593,0.861156464,-0.95086491,1.150389768,-0.156939144,0.599867461,0.599074975,2.401351798,1.624943259,2.028467475,1.702715259
0.890807278,-0.999193387,1.0308908,-0.527392335,0.278928623,-0.107389883,0.571311331,0.393578654,1.256521319,1.206290712,1.615380714,1.161181745
-0.442816927,-1.702585972,-0.475282059,0.704367048,0.604971757,0.331283668,-0.860443669,0.645118485,-0.078095564,1.199884586,0.175488041,0.208416686
0.456961165,0.069111609,0.121588485,-2.02056266,-1.540943656,-0.426241963,-0.898755725,-2.560221014,-0.515306911,-0.808808845,-0.814185251,-0.291541426
0.825709111,0.692919698,-0.348588945,0.246448375,-1.243784907,-0.893930432,-0.177218759,-0.647326279,-1.149580784,-2.237749357,-1.184024675,-2.312361511
0.363503749,-0.311668545,-0.238525433,-0.557903612,0.322275433,0.200355754,-0.159413847,0.261264223,-0.388512325,1.164705822,0.291482409,0.263724224
-1.958497389,-1.03231192,-1.697204338,-1.513266236,-0.062172269,-1.102472996,-2.225467019,-2.431643386,-0.508833815,2.004249417,-0.253226483,-0.194474672
1.324700863,0.068876758,0.489827252,1.813101064,-0.031301635,-0.558976691,-0.171086942,-0.103004235,0.284091652,-0.202491194,0.449368249,0.077527519
-0.618642288,0.297749535,-0.37607694,-0.002147619,-0.691357892,-1.154327664,-1.492816563,-0.749935522,0.479475747,-0.139027574,0.192238188,1.259726041
0.153020978,0.820861816,1.041054605,0.453813785,0.670997349,-1.17925885,0.987407994,0.628330108,1.136934249,-1.068322548,0.233159217,0.167302525
1.556244255,1.349720498,1.919867311,1.858366863,1.091682669,0.569935332,0.710929005,-0.35933563,-0.094800269,0.36113539,1.194139983,0.796679249
-0.586908194,-0.178640696,-0.960244316,-0.299689324,0.109146213,-0.766174128,-0.145822542,-0.453280445,-1.591305928,0.658801239,-0.460226518,-0.192166274
0.308212543,0.775950858,-0.316251183,2.262025082,-1.862894475,0.366861897,-2.067562716,-1.052764157,-0.930626636,0.216990158,-0.476103347,-1.195955335
0.080604562,0.177884891,-0.283227579,-1.38397722,-0.617507049,0.356977859,-1.445373343,0.933293951,0.220062742,1.70460838,0.385166536,2.280200875
-0.744111727,-0.800508391,-2.42065871,-0.565796698,0.871354582,0.026929622,2.06625008,1.723747212,-0.122886384,-0.295863486,1.087136668,0.938597128
-0.019001473,0.207393024,-1.010436025,-0.613815443,1.650615271,0.362422975,0.756769086,0.866427022,-1.637650306,-1.276983285,0.778841127,-1.046272755
-0.164111113,1.184690034,1.21157887,0.357471735,-0.472255358,1.02561124,0.05838733,1.342442698,1.213310837,-0.568164019,0.958348023,0.476756793
-0.454330512,-0.178647769,-1.230067855,-0.788847547,-1.166703665,-1.388040627,-1.079003874,-2.287004622,-0.316156027,-0.142247462,0.320504092,0.882603601
-0.184804695,0.353900595,-0.080197571,-0.098121622,0.883343346,-0.360765774,0.078125414,1.225136944,0.2285419,0.756808519,1.883181689,0.037192261
-0.413926805,0.055576764,-0.754370786,0.837441185,2.210626959,1.890156089,0.540690588,1.400614254,0.194954268,0.387868584,0.001739996,1.846307747
-0.970001977,0.153890814,0.66479511,-0.912828091,1.306468462,0.383874497,-0.948553892,0.321544444,0.72112711,-1.113266347,-0.134248659,0.055693804
0.920876556,0.399673089,-0.021230173,0.252994718,-0.243189107,1.623383972,-1.879564698,-0.275105734,0.381436978,0.379020787,0.887907533,-0.158962015
0.598715131,1.297844593,1.665710493,1.166990748,0.601178576,1.769415975,0.342676689,-0.707766441,1.539324216,0.762469786,1.097399911,0.956949494
0.363725688,0.737766617,0.308733291,1.212691244,-1.081592129,-1.355086329,0.576062701,-0.732355462,-0.529886842,-0.232454956,-1.384453914,-0.037277164
0.995515225,-0.145446522,1.673061598,1.921641946,-0.032265228,1.407801467,0.19462889,0.130999839,1.031889963,0.916045006,-1.613041376,-0.270226419
-0.053588374,-1.007551487,0.493487021,-1.072912437,-0.421890816,-0.08879373,-1.082688182,0.024595825,0.18183184,-1.123894998,-0.382107172,0.165923626
-1.030667542,0.282343344,-0.415742751,-0.421877213,0.351125269,0.665043411,0.398883945,0.539901343,0.148996555,0.571018702,-1.044362563,-1.602078836
-0.443161747,1.508681655,-0.291024077,0.700661129,-0.51560775,-0.837663893,0.570348035,-0.301301319,-0.24754017,-1.135358339,-0.84101137,-0.316171471
-0.478631922,1.650129689,1.427783669,1.855248524,1.336713454,2.892680127,1.120293917,1.320810122,1.463005152,2.300526137,2.289998018,1.862995833
-0.115182196,1.016040593,-0.709768917,-1.542849434,1.153734529,-0.352811026,-0.345136479,0.57961388,0.361215039,0.495444617,-0.547261863,0.668225084
-0.012153664,1.279090559,0.786516107,0.594570686,0.48708076,0.321203064,0.274051492,-0.419100014,-0.53979444,0.198036469,-0.499299734,-0.134291883
0.278899384,0.615652393,1.018881948,-0.211194474,-1.363201909,-0.203212222,0.043068813,-0.676041561,0.291901662,2.265948221,0.946813975,0.090601045
-0.693432603,-2.295285773,-0.77994774,-1.763268976,1.753734164,-0.943433952,0.692066119,0.362965787,-0.536681383,-0.471213863,-0.663158988,-0.769009678
1.540343412,-0.574214032,0.024952039,0.184392181,-0.52641202,-0.475358013,-0.500812267,-0.258981477,-0.663935148,0.32444044,0.898820536,1.096912713
-0.389741351,-0.806364314,-1.141744385,-1.063181248,1.73497898,1.038202319,0.836738862,0.518269478,0.094086183,-0.365747892,-0.447190291,-0.770663102
-1.304377749,-0.566532131,-1.246257194,0.297308718,-0.81358466,-1.3851445,0.850167905,-1.515847696,-0.467998863,-0.136875198,0.512095198,-0.700806041
0.562325345,1.125757256,0.822589438,-0.921855009,1.10608687,1.378926951,-0.558876437,0.006170486,0.67513992,0.601561731,1.640186364,0.418015969
-1.116310341,-1.729076951,-1.41406377,-1.998227938,-1.713335371,-2.475610926,-2.09018835,-0.958302517,-0.647894225,-1.41959627,-1.680988595,-0.804825229
-0.546023065,-0.652907504,-0.712757112,-0.413544163,-0.009238675,-1.487213724,-2.158534353,-1.17367642,-0.574710661,0.683410847,-1.145531417,-0.600443806
0.71332558,0.696366895,0.122251969,0.05647732,2.044240286,0.547353609,0.895087352,0.516064908,1.571759091,1.360296908,0.58754579,0.53928902
